date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:55:03	94792/94792	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2021:57:22%20GMT	https://golohtml.uxper.co/demo/images/listing/03.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/listing/03.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:04	32354/32354	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2017:43:24%20GMT	https://golohtml.uxper.co/demo/images/avatars/female-3.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/avatars/female-3.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:04	148788/148788	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2021:59:06%20GMT	https://golohtml.uxper.co/demo/images/listing/04.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/listing/04.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:05	22607/22607	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2017:46:38%20GMT	https://golohtml.uxper.co/demo/images/avatars/male-4.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/avatars/male-4.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:05	145457/145457	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2022:50:28%20GMT	https://golohtml.uxper.co/demo/images/listing/06.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/listing/06.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:06	90622/90622	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20May%202020%2017:52:04%20GMT	https://golohtml.uxper.co/demo/images/city/barca.jpeg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/city/barca.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:06	147283/147283	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/images/city/singapo.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/city/singapo.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:06	21244/21244	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20May%202020%2017:48:52%20GMT	https://golohtml.uxper.co/demo/images/city/angeles.jpeg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/city/angeles.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:06	144242/144242	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/images/city/amsterdam.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/city/amsterdam.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:06	72880/72880	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20May%202020%2017:50:10%20GMT	https://golohtml.uxper.co/demo/images/city/tokyo.jpeg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/city/tokyo.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:07	844/844	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Feb%202020%2020:41:46%20GMT	https://golohtml.uxper.co/demo/images/assets/quote.png	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/assets/quote.png	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:07	18912/18912	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2017:47:24%20GMT	https://golohtml.uxper.co/demo/images/avatars/female-1.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/avatars/female-1.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:07	14545/14545	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2017:43:10%20GMT	https://golohtml.uxper.co/demo/images/avatars/female-2.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/avatars/female-2.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:07	114987/114987	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:45:42%20GMT	https://golohtml.uxper.co/demo/images/blog/thumb-01.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/blog/thumb-01.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:07	72748/72748	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:46:20%20GMT	https://golohtml.uxper.co/demo/images/blog/thumb-02.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/blog/thumb-02.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:08	111555/111555	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:27:46%20GMT	https://golohtml.uxper.co/demo/images/blog/thumb-03.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/blog/thumb-03.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:08	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2015:55:12%20GMT	https://golohtml.uxper.co/demo/01_index_1.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/01_index_1.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:09	11733/11733	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/images/assets/app-store.png	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/assets/app-store.png	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:10	15144/15144	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/images/assets/google-play.png	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/assets/google-play.png	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:10	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2015:55:14%20GMT	https://golohtml.uxper.co/demo/06_about-us.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/06_about-us.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:10	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2015:55:14%20GMT	https://golohtml.uxper.co/demo/07_blog-right-sidebar.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/07_blog-right-sidebar.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:10	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2015:55:14%20GMT	https://golohtml.uxper.co/demo/15_faqs.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/15_faqs.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:10	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2015:55:14%20GMT	https://golohtml.uxper.co/demo/09_contact-us.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/09_contact-us.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:11	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22643ec584-4d7%22	https://golohtml.uxper.co/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:11	23172/23172	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/Jost-BookItalic.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/Jost-BookItalic.woff2	(from https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css)
17:55:12	32560/32560	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/Jost-BookItalic.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/Jost-BookItalic.woff	(from https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css)
17:55:12	20328/20328	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/Jost-Semi.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/Jost-Semi.woff2	(from https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css)
17:55:13	28788/28788	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/Jost-Semi.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/Jost-Semi.woff	(from https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css)
17:55:13	20012/20012	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/Jost-Light.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/Jost-Light.woff2	(from https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css)
17:55:14	28552/28552	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/Jost-Light.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/Jost-Light.woff	(from https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css)
17:55:15	20604/20604	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/Jost-Bold.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/Jost-Bold.woff2	(from https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css)
17:55:15	29008/29008	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/Jost-Bold.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/Jost-Bold.woff	(from https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css)
17:55:16	18992/18992	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/Jost-Book.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/Jost-Book.woff2	(from https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css)
17:55:16	27380/27380	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/Jost-Book.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/Jost-Book.woff	(from https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css)
17:55:17	20668/20668	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/Jost-Medium.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/Jost-Medium.woff2	(from https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css)
17:55:18	28980/28980	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/Jost-Medium.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/Jost-Medium.woff	(from https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css)
17:55:18	133612/133612	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Sep%202020%2022:47:38%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-BoldItalic.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-BoldItalic.woff2	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:19	218976/218976	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Sep%202020%2022:47:38%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-BoldItalic.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-BoldItalic.woff	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:20	134760/134760	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Sep%202020%2022:47:40%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Italic.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Italic.woff2	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:21	219896/219896	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Sep%202020%2022:47:38%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Italic.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Italic.woff	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:21	154328/154328	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Sep%202020%2022:47:42%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Light.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Light.woff2	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:22	253856/253856	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Sep%202020%2022:47:40%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Light.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Light.woff	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:23	154840/154840	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Sep%202020%2022:47:44%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Bold.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Bold.woff2	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:24	252084/252084	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Sep%202020%2022:47:42%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Bold.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Bold.woff	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:24	132252/132252	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Sep%202020%2022:47:46%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-LightItalic.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-LightItalic.woff2	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:25	216968/216968	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Sep%202020%2022:47:44%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-LightItalic.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-LightItalic.woff	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:26	134896/134896	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Sep%202020%2022:47:46%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-MediumItalic.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-MediumItalic.woff2	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:27	220600/220600	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Sep%202020%2022:47:46%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-MediumItalic.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-MediumItalic.woff	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:27	156212/156212	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Sep%202020%2022:47:48%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Medium.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Medium.woff2	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:28	255064/255064	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Sep%202020%2022:47:46%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Medium.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Medium.woff	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:28	157372/157372	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Sep%202020%2022:47:50%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-SemiBold.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-SemiBold.woff2	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:29	257236/257236	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Sep%202020%2022:47:48%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-SemiBold.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-SemiBold.woff	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:30	157248/157248	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Sep%202020%2022:47:52%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Regular.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Regular.woff2	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:31	256516/256516	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Sep%202020%2022:47:50%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Regular.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-Regular.woff	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:32	134796/134796	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Sep%202020%2022:47:54%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-SemiBoldItalic.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-SemiBoldItalic.woff2	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:32	220536/220536	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Sep%202020%2022:47:52%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-SemiBoldItalic.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/CormorantGaramond-SemiBoldItalic.woff	(from https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css)
17:55:33	115440/115440	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-brands-400.eot	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-brands-400.eot	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:34	115440/115440	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-brands-400.eot?	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-brands-400d41d.eot	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:34	63448/63448	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-brands-400.woff2	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-brands-400.woff2	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:35	74116/74116	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-brands-400.woff	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-brands-400.woff	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:36	115204/115204	---MCZ	200	added ('OK')	font/ttf	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-brands-400.ttf	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-brands-400.ttf	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:37	625226/625226	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-brands-400.svg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-brands-400.svg	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:38	268164/268164	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-light-300.eot	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-light-300.eot	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
17:55:39	268164/268164	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-light-300.eot?	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/webfonts/fa-light-300d41d.eot	(from https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css)
